,iteration,sender,receiver,message
904,30,Agent_4,Agent_25,"Arm 16 has high recent rewards (82.72, 81.46, 78.87)"
905,30,Agent_5,Agent_25,Arm 5 has high reward (93.05)
906,30,Agent_6,Agent_23,Avoid arm 33 (0)
907,30,Agent_7,Agent_25,Arm 5 avg ~97.7
908,30,Agent_8,Agent_13,Arm 43 is very good (94.03 in round 22).'
909,30,Agent_9,Agent_14,"Arm 46 gave 95.59, pull it."
910,30,Agent_10,Agent_13,Arm 43 gives 100!
911,30,Agent_11,Agent_4,"Arm 3 has high rewards (99.46, 88.08)"
912,30,Agent_12,Agent_13,"Arm 43 is great, reward 96.19"
913,30,Agent_13,Agent_20,Arm 43: 100.00
914,30,Agent_14,Agent_25,Arm 5 is great! (100.00 last time)
915,30,Agent_15,Agent_25,Arm 5 gave me 100.00 in round 19.
916,30,Agent_16,Agent_4,Arm 3 is excellent.
917,30,Agent_17,Agent_25,Arm 5 gives 100.
918,30,Agent_18,Agent_3,Arm 30: 62
919,30,Agent_19,Agent_20,Try arm 37
920,30,Agent_20,Agent_19,Arms 37 and 1 have good rewards.
921,30,Agent_21,Agent_13,Arm 43 gives high rewards (100).
922,30,Agent_22,Agent_1,Try arm 46 for high rewards
923,30,Agent_23,Agent_13,43 always gives 100.
924,30,Agent_24,Agent_20,"Try arm 26, rewards ~85-90"
925,30,Agent_25,Agent_3,Arm 18 avg ~95
926,30,Agent_26,Agent_12,"Arm 36 is great (100), focus on it!"
927,30,Agent_27,Agent_13,Pull arm 43 for high reward
928,30,Agent_28,Agent_3,"Arm 18 has given high rewards (93.56, 100.00)."
929,30,Agent_29,Agent_6,Arm 17 consistently high (~94). Keep pulling!
930,31,Agent_0,Agent_6,Try arm 3 (high reward ~90)
931,31,Agent_1,Agent_7,Pull arm 43 again.
932,31,Agent_2,Agent_17,Arm 1 is good (77.37). Keep.
933,31,Agent_3,Agent_18,Arm 5 ~96
934,31,Agent_4,Agent_1,"Arm 18 is great (100, 93.21)"
935,31,Agent_5,Agent_20,Arm 16 is good
936,31,Agent_6,Agent_7,Arm 43 is great! Got 100.00 last time.
937,31,Agent_7,Agent_17,Arm 33 is bad (0.46)
938,31,Agent_8,Agent_7,Arm 43 is good (94.03)
939,31,Agent_9,Agent_7,Arm 43: 94.60
940,31,Agent_10,Agent_24,Arm 19 is bad (25.47)
941,31,Agent_11,Agent_17,"Avoid arm 33, reward is low"
942,31,Agent_12,Agent_1,"arm 36 high reward (85.99, 97.42)"
943,31,Agent_13,Agent_25,Arm 14 has low reward (6.72). Avoid if possible.
944,31,Agent_14,Agent_7,Arm 43 has high reward. Pull it.
945,31,Agent_15,Agent_25,Arm 14 has low rewards.
946,31,Agent_16,Agent_27,Arm 29 yields low rewards'
947,31,Agent_17,Agent_16,Arm 5: 100 in round 18
948,31,Agent_18,Agent_7,Arm 43: 99.32
949,31,Agent_19,Agent_20,Arm 16 was good for me.
950,31,Agent_20,Agent_18,"Arm 5 is great, pull it."
951,31,Agent_21,Agent_3,Arm 25 has low reward.
952,31,Agent_22,Agent_23,Arm 18 has high rewards.
953,31,Agent_23,Agent_3,"Try arm 43, always 100"
954,31,Agent_24,Agent_17,Arm 33 avg: 1.61
955,31,Agent_25,Agent_1,Arm 5 is good.
956,31,Agent_26,Agent_23,Arm 18 gave 100 in Round 6.
957,31,Agent_27,Agent_1,"Arm 3 has high rewards, try it."
958,31,Agent_28,Agent_9,"Arm 20 was bad for me (avg ~17), try 17 or 18 instead."
959,31,Agent_29,Agent_18,Arm 17 avg reward ~94
960,32,Agent_0,Agent_28,Arm 25 is bad.
961,32,Agent_1,Agent_4,Arm 11 has low rewards; try arm 48 instead.
962,32,Agent_2,Agent_16,"Pull arm 43, high reward."
963,32,Agent_3,Agent_7,Arm 17 is great (97.10)
964,32,Agent_4,Agent_16,Arm 43 is consistently high.
965,32,Agent_5,Agent_29,"Arm 33 has very low reward, switch."
966,32,Agent_6,Agent_3,Arm 18: 100 reward
967,32,Agent_7,Agent_20,Arm 17 has high rewards (99+).
968,32,Agent_8,Agent_18,"Arm 35 gave me 1.98, very low. Avoid."
969,32,Agent_9,Agent_25,Arm 3 ~96
970,32,Agent_10,Agent_25,Arm 3 is great (100.00 reward)
971,32,Agent_11,Agent_20,Arm 49 is good (81.26).
972,32,Agent_12,Agent_16,Pull arm 43 for high reward.
973,32,Agent_13,Agent_16,Arm 43 gives high rewards (100).
974,32,Agent_14,Agent_0,Arm 5 is high reward (avg 97.13)
975,32,Agent_15,Agent_6,Arm 23 is good.
976,32,Agent_16,Agent_20,"Avoid arm 29, low rewards."
977,32,Agent_17,Agent_0,Arm 5: 100.00
978,32,Agent_18,Agent_14,Arm 17 gave 100 in round 31
979,32,Agent_19,Agent_3,Arm 18 is consistently high reward.
980,32,Agent_20,Agent_25,Arm 3 gives 100.
981,32,Agent_21,Agent_28,"Avoid 15,25 (low rewards)"
982,32,Agent_22,Agent_3,Arm 18 avg ~99
983,32,Agent_23,Agent_19,Arm 22 is bad.
984,32,Agent_24,Agent_21,Arm 46 high reward: 86.47
985,32,Agent_25,Agent_16,43=100'
986,32,Agent_26,Agent_8,Arm 36 is excellent (100.00).
987,32,Agent_27,Agent_16,43: high reward
988,32,Agent_28,Agent_3,Arm 18 is great! 100.00 reward.
989,32,Agent_29,Agent_16,Arm 43: 100.00
990,33,Agent_0,Agent_15,5:96'
991,33,Agent_1,Agent_6,Arm 2 recently gave 77.49
992,33,Agent_2,Agent_24,"Arm 43: 100.00, 99.28 – pull often!"
993,33,Agent_3,Agent_27,Avoid arm 35.
994,33,Agent_4,Agent_7,"Try arm 17, high rewards."
995,33,Agent_5,Agent_20,Arm 8 consistently good.
996,33,Agent_6,Agent_5,"Try arm 43, high reward!"
997,33,Agent_7,Agent_2,Try arm 17 or 18 for high rewards.
998,33,Agent_8,Agent_27,"Arm 35 is bad, got 1.98'"
999,33,Agent_9,Agent_27,Arm 25 low (2.19). Try 35.
1000,33,Agent_10,Agent_8,Arm 11 is low; try Arm 3.
1001,33,Agent_11,Agent_15,Any info on arm 6?
1002,33,Agent_12,Agent_15,Arm 5 is great!
1003,33,Agent_13,Agent_3,"Avoid arm 20, low rewards."
1004,33,Agent_14,Agent_24,"Arm 43 avg ~94, pull this."
1005,33,Agent_15,Agent_14,"Arm 5 has high rewards (100, 94.62). Good choice!"
1006,33,Agent_16,Agent_4,"Arm 3 gives high rewards (88.50, 88.17) – prioritize it"
1007,33,Agent_17,Agent_24,"Arm 43 gave me 98.63, it's great!'"
1008,33,Agent_18,Agent_14,Arm 17 has high rewards. Consider pulling it.
1009,33,Agent_19,Agent_15,Arm 5 gave 100 last time.
1010,33,Agent_20,Agent_28,Arm 37 is better than 31
1011,33,Agent_21,Agent_24,Arm 43 is great! High rewards.
1012,33,Agent_22,Agent_12,Arm 18 is excellent (~98.66 avg).
1013,33,Agent_23,Agent_27,Arm 25 has low reward (~3.30)
1014,33,Agent_24,Agent_28,Skip arm 33. Very low reward.
1015,33,Agent_25,Agent_12,"Arm 18 consistently high (94.17, 97.11, 93.99)."
1016,33,Agent_26,Agent_17,Arm 45 has low average reward (10.35).
1017,33,Agent_27,Agent_12,Arm 18 gave 100.00.
1018,33,Agent_28,Agent_4,Arm 12 consistently high reward. Focus on it.
1019,33,Agent_29,Agent_2,Arm 34 has low rewards (36.52).'
1020,34,Agent_0,Agent_18,Arm 5 is great! 96.33 last time.
1021,34,Agent_1,Agent_7,Which arm has highest reward?
1022,34,Agent_2,Agent_7,Arm 44 rewards vary widely
1023,34,Agent_3,Agent_1,"Avoid arm 15, low reward."
1024,34,Agent_4,Agent_29,Arm 18 is great! Got 100 and 93.21
1025,34,Agent_5,Agent_26,Arm 3: 98.36
1026,34,Agent_6,Agent_28,Arm 33 is bad. Avoid it.
1027,34,Agent_7,Agent_8,Arm 17 is great.
1028,34,Agent_8,Agent_6,Arm 43 gave me 94.03
1029,34,Agent_9,Agent_26,Arm 3 rewards are high.
1030,34,Agent_10,Agent_7,"Pull arm 12, high rewards'"
1031,34,Agent_11,Agent_18,"Pull arm 5, 93.58 last time.'"
1032,34,Agent_12,Agent_2,Arm 1 has consistently high rewards.
1033,34,Agent_13,Agent_9,"Arm 17 gives high rewards (100,94.47)"
1034,34,Agent_14,Agent_18,"Arm 5 is excellent, rewards up to 100."
1035,34,Agent_15,Agent_18,"Arm 5 is great, got 100 twice recently."
1036,34,Agent_16,Agent_26,Arm 3 has high rewards (~88)
1037,34,Agent_17,Agent_5,Arm 36 avg 82.47
1038,34,Agent_18,Agent_10,Arm 14 gives 0. Avoid.
1039,34,Agent_19,Agent_18,Arm 28 around 67-70 recently.
1040,34,Agent_20,Agent_1,Arm 5 is very rewarding.
1041,34,Agent_21,Agent_1,Arm 15 has low rewards.
1042,34,Agent_22,Agent_0,Arm 18 avg ~99
1043,34,Agent_23,Agent_5,"Pull arm 36, it gives high rewards"
1044,34,Agent_24,Agent_18,Arm 5 = 100! Pull it!'
1045,34,Agent_25,Agent_1,Arm 5 is good.
1046,34,Agent_26,Agent_18,Arm 5 is ~95
1047,34,Agent_27,Agent_26,"Arm 3 is excellent, ~90+ rewards"
1048,34,Agent_28,Agent_7,Arm 12 recent reward?
1049,34,Agent_29,Agent_20,Arm 17 is consistently high. Try it.
1050,35,Agent_0,Agent_24,Arm 28 is good.
1051,35,Agent_1,Agent_12,Arm 25 gave me 0.00. Avoid it.
1052,35,Agent_2,Agent_28,Arm 11 is bad. Avoid it.
1053,35,Agent_3,Agent_14,Consider pulling arm 5 or 18 for higher rewards.
1054,35,Agent_4,Agent_26,Arm 17 gives ~98.
1055,35,Agent_5,Agent_23,Arm 16 has high rewards recently; consider pulling it again.
1056,35,Agent_6,Agent_28,"Skip 11, 49 good (76.2 avg)"
1057,35,Agent_7,Agent_19,38 better than 44
1058,35,Agent_8,Agent_1,"Arm 21 has consistently low rewards (30.70, 26.06)."
1059,35,Agent_9,Agent_29,"Arm 3: 99.78, 92.86"
1060,35,Agent_10,Agent_29,"Arm 3 is great, got 100 last pull."
1061,35,Agent_11,Agent_2,Arm 33 is low reward. Avoid.
1062,35,Agent_12,Agent_4,"Arm 46 is good, reward 83.50"
1063,35,Agent_13,Agent_6,Try arm 43 for high reward.
1064,35,Agent_14,Agent_16,"Arm 5 gives high rewards (100, 94.26)"
1065,35,Agent_15,Agent_19,"Arm 39 consistently high (82.37, 78.39, 83.66)."
1066,35,Agent_16,Agent_10,"Arm 43 gave 100, try it."
1067,35,Agent_17,Agent_26,Arm 17 rewards ~95
1068,35,Agent_18,Agent_10,Arm 14 is bad (0).
1069,35,Agent_19,Agent_11,Arm 18 is great
1070,35,Agent_20,Agent_2,"Arm 3 is great, reward 100."
1071,35,Agent_21,Agent_22,"Arm 43 is great (100, 91.58)."
1072,35,Agent_22,Agent_11,"Arm 18 has given high rewards (96, 99, 100). Pull it."
1073,35,Agent_23,Agent_24,"Try arm 16, high reward (92.62)"
1074,35,Agent_24,Agent_9,Arm 37 is consistently high. Focus on it.
1075,35,Agent_25,Agent_11,Arm 18 is consistently high!
1076,35,Agent_26,Agent_1,Arm 21 gave ~36-38 recently
1077,35,Agent_27,Agent_12,"Arm 25 gave 1.09, avoid it"
1078,35,Agent_28,Agent_26,Arm 17 avg 94
1079,35,Agent_29,Agent_3,"Arm 13 has low rewards (16.25, 16.26)."
1080,36,Agent_0,Agent_25,Arm 5 is good
1081,36,Agent_1,Agent_6,Arm 25: 0 reward
1082,36,Agent_2,Agent_28,Arm 43 is excellent!
1083,36,Agent_3,Agent_22,Arm 35 has low reward (1.06).
1084,36,Agent_4,Agent_28,"Arm 43 is high reward, pull it."
1085,36,Agent_5,Agent_20,"Arm 8 has high rewards (73.21, 69.79)"
1086,36,Agent_6,Agent_16,"Avoid arm 33, reward is 0'"
1087,36,Agent_7,Agent_16,"Avoid arm 33, historical low reward."
1088,36,Agent_8,Agent_22,"Arm 35 is bad (1.98), focus on arm 3."
1089,36,Agent_9,Agent_28,Arm 43 is good
1090,36,Agent_10,Agent_28,Arm 43 gave 100 in round 13. Pull it first!
1091,36,Agent_11,Agent_16,Arm 33 is bad; avoid.
1092,36,Agent_12,Agent_25,"Arm 5 is very good, pull it."
1093,36,Agent_13,Agent_1,"Try arm 26, high rewards."
1094,36,Agent_14,Agent_22,Arm 35 gave me 0.38—avoid.
1095,36,Agent_15,Agent_0,Arm 5 is great.
1096,36,Agent_16,Agent_28,"Arm 43 is great, 100 reward."
1097,36,Agent_17,Agent_4,Arm 36 avg 82.5
1098,36,Agent_18,Agent_2,Arm 17 gave 100
1099,36,Agent_19,Agent_6,"Arm 25 gives 0, avoid it"
1100,36,Agent_20,Agent_25,Arm 5 is great (100)
1101,36,Agent_21,Agent_1,Arm 26 gave 88.45 last round.
1102,36,Agent_22,Agent_14,Arm 46 has been consistently high for me.
1103,36,Agent_23,Agent_28,Arm 41 - any info?'
1104,36,Agent_24,Agent_25,Arm 5: 100
1105,36,Agent_25,Agent_14,Arm 46 is consistently good
1106,36,Agent_26,Agent_2,Arm 17 gave 100.00
1107,36,Agent_27,Agent_6,Arm 25 is low. Pull arm 40.
1108,36,Agent_28,Agent_3,Arm 18 gives high rewards (up to 100).
1109,36,Agent_29,Agent_25,Arm 49 averages ~76.38
1110,37,Agent_0,Agent_5,32 is good (72.77)
1111,37,Agent_1,Agent_2,"Arm 25 gave 0 reward, consider switching if possible."
1112,37,Agent_2,Agent_4,Arm 37 has high past rewards.
1113,37,Agent_3,Agent_8,Avoid arm 35.
1114,37,Agent_4,Agent_26,Arms 16 and 18 have been high-reward for me.
1115,37,Agent_5,Agent_13,Arm 36 gave me 86.58 last round.
1116,37,Agent_6,Agent_25,Arm 49 avg ~76.22
1117,37,Agent_7,Agent_2,Arm 17 is high. Try it.
1118,37,Agent_8,Agent_27,Arm 45 is bad. Avoid.
1119,37,Agent_9,Agent_20,"Arm 3 has high rewards (92.86, 99.78) in my tests. Keep pulling it."
1120,37,Agent_10,Agent_2,"Try arm 25, unexplored."
1121,37,Agent_11,Agent_3,"Arm 33 has low rewards (0.00, 0.99). Avoid it."
1122,37,Agent_12,Agent_26,Arm 18 has high reward (99.16)
1123,37,Agent_13,Agent_12,Arm 43 is perfect.
1124,37,Agent_14,Agent_21,Is arm 5 still good?
1125,37,Agent_15,Agent_1,"Arm 7 good (~53), arm 14 bad"
1126,37,Agent_16,Agent_26,Arm 16 gave me 90.50
1127,37,Agent_17,Agent_11,Arm 5 is excellent
1128,37,Agent_18,Agent_12,Arm 43 is excellent (99.32). Focus on it.
1129,37,Agent_19,Agent_12,Arm 43 is good.
1130,37,Agent_20,Agent_25,"Arm 1 has high rewards, keep pulling it."
1131,37,Agent_21,Agent_14,"Arm 39 is good (77, 82)"
1132,37,Agent_22,Agent_27,"Try arm 18, high reward."
1133,37,Agent_23,Agent_2,"Arm 43 = 100, always."
1134,37,Agent_24,Agent_11,"Arm 5 is great, got 100."
1135,37,Agent_25,Agent_11,Arm 5 consistently gives high rewards. Pull it.
1136,37,Agent_26,Agent_20,"Pull Arm 3, high reward."
1137,37,Agent_27,Agent_5,"Arm 32 consistently good (69.13, 65.28)"
1138,37,Agent_28,Agent_18,Arm 28 seems good. What's your average reward for it?
1139,37,Agent_29,Agent_17,Arm 17 consistently high (~94)
1140,38,Agent_0,Agent_12,"Avoid arm 29, low rewards."
1141,38,Agent_1,Agent_14,Pull 17.
1142,38,Agent_2,Agent_23,arm 43 is great
1143,38,Agent_3,Agent_1,Arm 32 is untested; consider exploring it.
1144,38,Agent_4,Agent_23,Arm 43: 100.00
1145,38,Agent_5,Agent_20,"Arm 16 gives 87.56, 82.33"
1146,38,Agent_6,Agent_1,"Arm 33 gave me 0.00, avoid if possible."
1147,38,Agent_7,Agent_27,Arm 18 is consistently 100. Focus on it.
1148,38,Agent_8,Agent_27,Arm 18 is excellent (92.33)
1149,38,Agent_9,Agent_27,"Arm 3 is good (99.78, 92.86)"
1150,38,Agent_10,Agent_23,Arm 43 gave 100 last time.
1151,38,Agent_11,Agent_7,"Arm 5 is a winner, pull it!"
1152,38,Agent_12,Agent_27,Arm 18 avg 99.16
1153,38,Agent_13,Agent_23,"Arm 43 gave me 100 twice, pull it again'"
1154,38,Agent_14,Agent_7,"Arm 5 has high rewards (94.26, 100.00). Pull this one."
1155,38,Agent_15,Agent_26,Arm 39: ~81'
1156,38,Agent_16,Agent_7,Arm 5: high (93.72)
1157,38,Agent_17,Agent_14,Arm 17 has high rewards; pull it
1158,38,Agent_18,Agent_7,Arm 14 gave 0
1159,38,Agent_19,Agent_26,"Arm 39 avg ~85.36, pull it!"
1160,38,Agent_20,Agent_7,Arm 5 has high rewards (avg 98)
1161,38,Agent_21,Agent_27,Arm 18: 100
1162,38,Agent_22,Agent_0,Arm 46 gives 100
1163,38,Agent_23,Agent_22,Arm 43 gives 100 consistently.
1164,38,Agent_24,Agent_29,Arm 26 avg 87
1165,38,Agent_25,Agent_26,"Arm 25 is bad, try 39."
1166,38,Agent_26,Agent_7,Arm 5 is better than 14.
1167,38,Agent_27,Agent_14,Arm 17 is max reward (100.00)
1168,38,Agent_28,Agent_1,"Arm 33 is bad, rewards near 0."
1169,38,Agent_29,Agent_23,"Arm 43 is 100.00, keep pulling it!"
1170,39,Agent_0,Agent_10,"Keep pulling arm 5, it gave me 96.33 last time."
1171,39,Agent_1,Agent_21,"Pull arm 46, it gave me 100."
1172,39,Agent_2,Agent_20,"Try arm 43, high reward."
1173,39,Agent_3,Agent_2,Arm 43 is very good (100.00).
1174,39,Agent_4,Agent_2,Arm 43 is excellent.
1175,39,Agent_5,Agent_18,Avoid arm 35.
1176,39,Agent_6,Agent_7,Arm 26 has high reward (~91)'
1177,39,Agent_7,Agent_20,"Try arm 5, it's consistently high."
1178,39,Agent_8,Agent_2,Pull arm 43. Got 94 last time.'
1179,39,Agent_9,Agent_7,Arm 26 is great (89.72).
1180,39,Agent_10,Agent_14,Arm 3 gives high rewards (88-100)
1181,39,Agent_11,Agent_20,Arm 5 gave 100 recently.
1182,39,Agent_12,Agent_2,Arm 43 reward 100
1183,39,Agent_13,Agent_4,Arm 17 is a high-reward arm. Pull often.'
1184,39,Agent_14,Agent_24,Arm 17 gave 100
1185,39,Agent_15,Agent_26,Arm 39 avg ~80
1186,39,Agent_16,Agent_6,"Arm 29 has low rewards, avoid."
1187,39,Agent_17,Agent_1,Arm 10 has low rewards (~17.64)
1188,39,Agent_18,Agent_1,Arm 28 gave 77.17 last time
1189,39,Agent_19,Agent_28,Arm 18 consistently 100+
1190,39,Agent_20,Agent_8,Arm 3 and 5 often give 100+. Try one.
1191,39,Agent_21,Agent_28,Arm 18 is excellent'
1192,39,Agent_22,Agent_1,Arm 3 is great (avg ~93)
1193,39,Agent_23,Agent_26,Arm 43 has high rewards.
1194,39,Agent_24,Agent_10,Arm 5 gave me 100.00
1195,39,Agent_25,Agent_2,Arm 43 gave 100 in round 18.'
1196,39,Agent_26,Agent_1,Arm 25 has low reward (3.03).
1197,39,Agent_27,Agent_1,"Avoid arm 25, reward is low."
1198,39,Agent_28,Agent_4,Arm 17 is great!
1199,39,Agent_29,Agent_2,"Arm 43 is great, reward 100."
1200,40,Agent_0,Agent_16,Arm 17 gave 90.28 in round 4.
1201,40,Agent_1,Agent_11,Arm 46 is great.
1202,40,Agent_2,Agent_29,Arm 33 reward was low (7.81)
1203,40,Agent_3,Agent_24,Arm 18 gave 98.05 last time
1204,40,Agent_4,Agent_29,"Arm 43 is great (100, 94.90)'"
1205,40,Agent_5,Agent_14,16 is great
1206,40,Agent_6,Agent_29,Arm 43 is very good.'
1207,40,Agent_7,Agent_24,"Arm 18 consistently high (100, 93.65, 100)."
1208,40,Agent_8,Agent_14,Arm 43 had 94.03 reward. Try it.
1209,40,Agent_9,Agent_29,Arm 43 has high reward (94.60).
1210,40,Agent_10,Agent_29,Arm 43: 100.00
1211,40,Agent_11,Agent_21,Arm 5 is excellent (100.00)
1212,40,Agent_12,Agent_18,"Avoid arm 13, reward was 9.12"
1213,40,Agent_13,Agent_20,Arm 36 consistently ~86
1214,40,Agent_14,Agent_0,"Arm 3 is excellent, reward 100.00."
1215,40,Agent_15,Agent_16,"ARM 17 is high reward, focus on it"
1216,40,Agent_16,Agent_20,"Arm 36 is great, pull it."
1217,40,Agent_17,Agent_21,Arm 5 is excellent! 100.00 last time.
1218,40,Agent_18,Agent_16,Arm 17 gave 100 in round 31.
1219,40,Agent_19,Agent_26,Arm 18 is excellent. Try it.
1220,40,Agent_20,Agent_21,Arm 5 gives 100
1221,40,Agent_21,Agent_14,Arm 16 has been consistently good.
1222,40,Agent_22,Agent_24,Arm 18 avg 98
1223,40,Agent_23,Agent_29,"Arm 43 is very rewarding, keep it!"
1224,40,Agent_24,Agent_29,43 is great
1225,40,Agent_25,Agent_10,"Avoid arm 25, pull arm 1 instead."
1226,40,Agent_26,Agent_2,Arm 39 avg ~86
1227,40,Agent_27,Agent_10,Arm 25 is very low reward
1228,40,Agent_28,Agent_29,Arm 43 gave 100 in round 36.
1229,40,Agent_29,Agent_21,Arm 5 is high reward (95.68).
1230,41,Agent_0,Agent_10,Arm 46 has given high rewards (87.72).
1231,41,Agent_1,Agent_10,Arm 46 gave 100
1232,41,Agent_2,Agent_1,Arm 13 has low rewards (avg ~23).
1233,41,Agent_3,Agent_25,"Arm 5 consistently high, got 100 and ~94"
1234,41,Agent_4,Agent_19,Arm 43 is high reward (100)
1235,41,Agent_5,Agent_19,Arm 3: 98.36
1236,41,Agent_6,Agent_26,arm 33 gave me 0'
1237,41,Agent_7,Agent_25,"Arm 5 is great for me, how is it for you?"
1238,41,Agent_8,Agent_25,"Arm 35 has low rewards, avoid it."
1239,41,Agent_9,Agent_27,Arm 26 gave me 89.72. Pull it!
1240,41,Agent_10,Agent_2,"Avoid arm 11, low reward."
1241,41,Agent_11,Agent_25,Arm 5 has been very good for me. What are your findings?
1242,41,Agent_12,Agent_29,Arm 39 has higher reward (91.16) than arm 10 (34.02).
1243,41,Agent_13,Agent_2,"Try arm 26, high rewards."
1244,41,Agent_14,Agent_25,"Focus on arm 5, high past rewards.'"
1245,41,Agent_15,Agent_25,Arm 5 has high rewards (100)
1246,41,Agent_16,Agent_25,Arm 5 is good (93.72)
1247,41,Agent_17,Agent_21,Arm 36 is good.
1248,41,Agent_18,Agent_2,Arm 17 is great (100.00 reward).
1249,41,Agent_19,Agent_25,Arm 5 gave 100
1250,41,Agent_20,Agent_25,Arm 5 is good
1251,41,Agent_21,Agent_25,"Pull Arm 5, high reward"
1252,41,Agent_22,Agent_16,Arm 18 consistently ~99
1253,41,Agent_23,Agent_20,Arm 16 is consistently high reward.
1254,41,Agent_24,Agent_25,Arm 5 is great (100.00)
1255,41,Agent_25,Agent_24,Arm 15 has low rewards.
1256,41,Agent_26,Agent_1,"Arm 36 gave me 100, try it."
1257,41,Agent_27,Agent_2,"Try arm 43, high rewards!"
1258,41,Agent_28,Agent_26,Arm 33 seems low. Try arm 37.
1259,41,Agent_29,Agent_19,Arm 43 is high reward.
1260,42,Agent_0,Agent_2,Avoid arms 33 and 29.
1261,42,Agent_1,Agent_9,"Arm 2 has consistently high rewards (59.87, 68.85, 77.49). Consider switching."
1262,42,Agent_2,Agent_20,Arm 25 has very low rewards; switch to arm 7.
1263,42,Agent_3,Agent_25,Arm 43 gave 100.00
1264,42,Agent_4,Agent_15,Arm 3 ~91
1265,42,Agent_5,Agent_29,Arm 32 is good (70+)
1266,42,Agent_6,Agent_7,Arm 21 has low rewards.
1267,42,Agent_7,Agent_13,Arm 5 consistently gives rewards around 95-100.
1268,42,Agent_8,Agent_29,"Arm 18 has high rewards, prioritize it."
1269,42,Agent_9,Agent_16,Arm 3 averages 96.32. Try it.'
1270,42,Agent_10,Agent_16,Arm 11 is low.
1271,42,Agent_11,Agent_13,Arm 5 gave 100 in round 37. Pull again!'
1272,42,Agent_12,Agent_16,Arm 28 has high reward
1273,42,Agent_13,Agent_25,Arm 43 is great (100)
1274,42,Agent_14,Agent_13,"Try arm 5, it gave 100."
1275,42,Agent_15,Agent_13,"Arm 5 is great, got 100 twice!"
1276,42,Agent_16,Agent_2,"Arm 29 is bad, rewards are consistently low."
1277,42,Agent_17,Agent_20,"Arm 25 is low reward (1.30), try arm 7."
1278,42,Agent_18,Agent_14,"Try arm 17, got 100 recently."
1279,42,Agent_19,Agent_25,Arm 43 is excellent (100)
1280,42,Agent_20,Agent_13,Arm 5 is great.
1281,42,Agent_21,Agent_25,Arm 43 avg reward: 95.79
1282,42,Agent_22,Agent_14,"Arm 45 low (~16.46), focus arm 46 (~89.04)."
1283,42,Agent_23,Agent_25,Arm 43 is consistently ~100. Pull it more.
1284,42,Agent_24,Agent_22,"Arm 15 has 0 reward, avoid it."
1285,42,Agent_25,Agent_15,Arm 3 is consistently high (~93)
1286,42,Agent_26,Agent_13,Arm 5 is good (avg ~95)
1287,42,Agent_27,Agent_25,"Pull arm 43, high reward."
1288,42,Agent_28,Agent_4,Arm 17 is high reward
1289,42,Agent_29,Agent_25,"Pull arm 43, high reward"
1290,43,Agent_0,Agent_14,Arm 5: 96.33.
1291,43,Agent_1,Agent_28,Arm 11 is bad
1292,43,Agent_2,Agent_12,"Arm 17 gave me 94.15, try it."
1293,43,Agent_3,Agent_28,"Arm 5 avg reward ~96, try to get it next round"
1294,43,Agent_4,Agent_2,"Arm 43 has high rewards (100, 94.90)"
1295,43,Agent_5,Agent_19,"Arm 16 is excellent (87.56, 82.33)"
1296,43,Agent_6,Agent_13,"Arm 33: 0 reward, avoid."
1297,43,Agent_7,Agent_11,Try arm 38.
1298,43,Agent_8,Agent_14,"Arm 5 is excellent, got 90.55."
1299,43,Agent_9,Agent_23,Arm 46 consistently high?
1300,43,Agent_10,Agent_12,Try arm 17.
1301,43,Agent_11,Agent_23,Arm 23 ~75
1302,43,Agent_12,Agent_11,"Avoid arm 25, reward 0."
1303,43,Agent_13,Agent_10,Arm 47 has low reward. Avoid.
1304,43,Agent_14,Agent_0,"Arm 5: 100, 94.26"
1305,43,Agent_15,Agent_26,Arm 3 gave 89.89 recently.
1306,43,Agent_16,Agent_26,Arm 3 is good.
1307,43,Agent_17,Agent_14,"Pull arm 5, it gave 100 before."
1308,43,Agent_18,Agent_12,Arm 17 has very high reward (100.00)
1309,43,Agent_19,Agent_22,Arm 18 is consistently high reward.'
1310,43,Agent_20,Agent_15,Arm 16 has high average reward (86.70). Consider switching from arm 10.
1311,43,Agent_21,Agent_22,"Arm 18 is excellent (100, 98.64)'"
1312,43,Agent_22,Agent_28,Avoid arm 11. Very low reward (2.68).
1313,43,Agent_23,Agent_2,Arm 43 often gives 100.
1314,43,Agent_24,Agent_23,Arm 46 is good. Keep pulling it.
1315,43,Agent_25,Agent_29,"Try Arm 37, untested."
1316,43,Agent_26,Agent_13,Arm 3 gave 98.83 r34. Try it.'
1317,43,Agent_27,Agent_21,"Arm 4 reward is 27.40, try arm 34."
1318,43,Agent_28,Agent_22,Arm 12 has consistently high rewards (~72)
1319,43,Agent_29,Agent_22,Arm 18 is great.
1320,44,Agent_0,Agent_13,avoid 25
1321,44,Agent_1,Agent_20,Arm 46 gives 100
1322,44,Agent_2,Agent_23,Arm 5 is good (86.26 in round 11)
1323,44,Agent_3,Agent_27,Arm 35 is bad. Try arm 20 instead.
1324,44,Agent_4,Agent_10,Arm 17 gave me 100. Pull it.
1325,44,Agent_5,Agent_2,"Try arm 8, better than 33."
1326,44,Agent_6,Agent_26,"Arm 29 is low, try arm 32"
1327,44,Agent_7,Agent_13,Arm 25 is 0.00
1328,44,Agent_8,Agent_0,Arm 11 gave me 0 and 5.29. Avoid it.
1329,44,Agent_9,Agent_10,Arm 3 is excellent (~95)
